timestamp,No_,No_ 2,Description,Search Description,Description 2,Base Unit of Measure,Price Unit Conversion,Type,Inventory Posting Group,Shelf No_,Item Disc_ Group,Allow Invoice Disc_,Statistics Group,Commission Group,Unit Price,Price_Profit Calculation,Profit _,Costing Method,Unit Cost,Standard Cost,Last Direct Cost,Indirect Cost _,Cost is Adjusted,Allow Online Adjustment,Vendor No_,Vendor Item No_,Lead Time Calculation,Reorder Point,Maximum Inventory,Reorder Quantity,Alternative Item No_,Unit List Price,Duty Due _,Duty Code,Gross Weight,Net Weight,Units per Parcel,Unit Volume,Durability,Freight Type,Tariff No_,Duty Unit Conversion,Country_Region Purchased Code,Budget Quantity,Budgeted Amount,Budget Profit,Blocked,Block Reason,Last DateTime Modified,Last Date Modified,Last Time Modified,Price Includes VAT,VAT Bus_ Posting Gr_ (Price),Gen_ Prod_ Posting Group,Picture,Country_Region of Origin Code,Automatic Ext_ Texts,No_ Series,Tax Group Code,VAT Prod_ Posting Group,Reserve,Global Dimension 1 Code,Global Dimension 2 Code,Stockout Warning,Prevent Negative Inventory,Application Wksh_ User ID,Assembly Policy,GTIN,Default Deferral Template Code,Low-Level Code,Lot Size,Serial Nos_,Last Unit Cost Calc_ Date,Rolled-up Material Cost,Rolled-up Capacity Cost,Scrap _,Inventory Value Zero,Discrete Order Quantity,Minimum Order Quantity,Maximum Order Quantity,Safety Stock Quantity,Order Multiple,Safety Lead Time,Flushing Method,Replenishment System,Rounding Precision,Sales Unit of Measure,Purch_ Unit of Measure,Time Bucket,Reordering Policy,Include Inventory,Manufacturing Policy,Rescheduling Period,Lot Accumulation Period,Dampener Period,Dampener Quantity,Overflow Level,Manufacturer Code,Item Category Code,Created From Nonstock Item,Product Group Code,Purchasing Code,Service Item Group,Item Tracking Code,Lot Nos_,Expiration Calculation,Warehouse Class Code,Special Equipment Code,Put-away Template Code,Put-away Unit of Measure Code,Phys Invt Counting Period Code,Last Counting Period Update,Use Cross-Docking,Next Counting Start Date,Next Counting End Date,Id,Unit of Measure Id,Tax Group Id,Sales Blocked,Purchasing Blocked,Item Category Id,Over-Receipt Code,Routing No_,Production BOM No_,Single-Level Material Cost,Single-Level Capacity Cost,Single-Level Subcontrd_ Cost,Single-Level Cap_ Ovhd Cost,Single-Level Mfg_ Ovhd Cost,Overhead Rate,Rolled-up Subcontracted Cost,Rolled-up Mfg_ Ovhd Cost,Rolled-up Cap_ Overhead Cost,Order Tracking Policy,Critical,Common Item No_,$systemId,$systemCreatedAt,$systemCreatedBy,$systemModifiedAt,$systemModifiedBy
"b'\x00\x00\x00\x00\r\x05\xb1""'",PRM0592,,DESLOGEN 2.5mg/5mL Syrup 60mL (SAMPLES),DESLOGEN 2.5MG/5ML SYRUP 60ML (SAMPLES),,BOT,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,46.358,0.0,46.35835,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-08-09 06:43:03.857,2022-08-09,1754-01-01 14:43:03.857,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,BOT,BOT,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,E130D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,C91820D4-B513-ED11-A4E7-5E2CC006407F,2022-08-04 05:25:23.083,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2026-01-10 02:21:38.107,5428A7C5-0CCA-4C68-BF2D-3ED6031F3D6F
b'\x00\x00\x00\x00\x08M\x01\xb6',PRM0593,,CUTAGEN 50mL x 6's SAMPLES,CUTAGEN 50ML X 6'S SAMPLES,,PACK,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,21.75,0.0,21.7504,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-08-11 05:26:54.357,2022-08-11,1754-01-01 13:26:54.357,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PACK,PACK,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,E730D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,3104CCEF-2319-ED11-A4E8-5E2CC006407F,2022-08-11 03:16:06.613,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2024-01-02 05:31:46.493,0B709DB4-D647-42B9-9EEF-809FBE63D915
b'\x00\x00\x00\x00\x06D\xcd\xf8',PRM0594,,CLONIGEN 150mg SAMPLES x 30's,CLONIGEN 150MG SAMPLES X 30'S,,BOX,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,446.59833,0.0,0.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-08-17 03:02:05.957,2022-08-17,1754-01-01 11:02:05.957,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,E230D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,D17FB86A-D71D-ED11-A4E8-5E2CC006407F,2022-08-17 02:50:57.400,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2022-08-17 03:55:29.480,231778F0-FC62-474D-8BCC-F79E6C896C7A
b'\x00\x00\x00\x00\x06I\xd5\xad',PRM0595,,VERT 24MG SAMPLES x 100's,VERT 24MG SAMPLES X 100'S,,BOX,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,447.24833,0.0,0.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-09-01 06:23:54.880,2022-09-01,1754-01-01 14:23:54.880,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,E230D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,4637F6A9-BD29-ED11-A4EA-5E2CC006407F,2022-09-01 06:16:50.540,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2022-09-01 06:59:01.860,231778F0-FC62-474D-8BCC-F79E6C896C7A
b'\x00\x00\x00\x00\x06I\xd0\x80',PRM0596,,VERT 16MG SAMPLES x 100's,VERT 16MG SAMPLES X 100'S,,BOX,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,290.998,0.0,0.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-09-01 06:30:03.983,2022-09-01,1754-01-01 14:30:03.983,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,E230D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,ECD7E1B5-BE29-ED11-A4EA-5E2CC006407F,2022-09-01 06:24:20.037,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2022-09-01 06:43:44.740,231778F0-FC62-474D-8BCC-F79E6C896C7A
b'\x00\x00\x00\x00\x0b_\xabp',PRM0597,,ADIVIA 50MG STARTERDOSE x 30's,ADIVIA 50MG STARTERDOSE X 30'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,21.36079,0.0,21.36082,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-09-01 07:01:42.557,2022-09-01,1754-01-01 15:01:42.557,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,F5227F08-BF29-ED11-A4EA-5E2CC006407F,2022-09-01 06:26:38.640,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2025-02-27 06:21:38.057,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x0c\x1c@3',PRM0598,,PRONORM 40MG SAMPLES x 1's,PRONORM 40MG SAMPLES X 1'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,3.4405,0.0,3.441,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-09-01 09:06:58.617,2022-09-01,1754-01-01 17:06:58.617,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,ED367B3A-C929-ED11-A4EA-5E2CC006407F,2022-09-01 07:39:37.470,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2025-04-30 05:37:24.640,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x0b7\x84{',PRM0599,,PRONORM 40MG STARTERDOSE x 3's,PRONORM 40MG STARTERDOSE X 3'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,6.56075,0.0,6.56071,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-09-01 09:20:31.547,2022-09-01,1754-01-01 17:20:31.547,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,4E4C58C5-C929-ED11-A4EA-5E2CC006407F,2022-09-01 07:43:33.000,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2024-12-02 06:45:29.920,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x0c\x87\xaa-',PRM0600,,AMLODINE HD 10/20MG STARTER DOSE x 3's,AMLODINE HD 10/20MG STARTER DOSE X 3'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,19.23,0.0,19.22327,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-09-23 06:51:27.177,2022-09-23,1754-01-01 14:51:27.177,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,9817B334-083B-ED11-A4EA-5E2CC006407F,2022-09-23 06:23:15.827,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2025-11-28 01:56:19.003,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\r\x05\xb1$',PRM0601,,AMLODINE HD 10/20MG SAMPLE x 1's,AMLODINE HD 10/20MG SAMPLE X 1'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,7.24957,0.0,7.24957,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-09-23 06:55:28.893,2022-09-23,1754-01-01 14:55:28.893,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,59152F5F-093B-ED11-A4EA-5E2CC006407F,2022-09-23 06:31:36.600,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2026-01-10 02:21:38.117,5428A7C5-0CCA-4C68-BF2D-3ED6031F3D6F
b'\x00\x00\x00\x00\x06~\x19=',PRM0602,,POLYDERM 4 5GMS CREAM x 1's,POLYDERM 4 5GMS CREAM X 1'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,45.458,0.0,45.458,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-09-29 06:31:13.047,2022-09-29,1754-01-01 14:31:13.047,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,3F3AB321-0A3B-ED11-A4EA-5E2CC006407F,2022-09-23 06:37:02.947,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2023-01-04 09:17:31.317,7AD07521-F6AE-4809-A290-DA4B447C23C4
b'\x00\x00\x00\x00\x06~\x19?',PRM0603,,BIZYX 2MG x 3's STARTER DOSE,BIZYX 2MG X 3'S STARTER DOSE,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,5.11429,0.0,5.11427,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-09-29 09:33:35.230,2022-09-29,1754-01-01 17:33:35.230,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,8BD855D5-D23F-ED11-A4EA-5E2CC006407F,2022-09-29 08:43:48.320,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2023-01-04 09:17:31.473,7AD07521-F6AE-4809-A290-DA4B447C23C4
b'\x00\x00\x00\x00\x07\xa1\xb7\xd3',PRM0604,,NUROCER 400MG x 3's Samples,NUROCER 400MG X 3'S SAMPLES,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,3.969,0.0,3.8975,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-12-15 05:26:39.043,2022-12-15,1754-01-01 13:26:39.043,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,027ABB3F-D33F-ED11-A4EA-5E2CC006407F,2022-09-29 08:46:46.827,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2023-07-31 09:58:56.070,4A96EAA9-3DB9-423D-8512-43281713C4ED
b'\x00\x00\x00\x00\x07\xbd\x85\xc2',PRM0605,,ATOR 20MG x 1's SAMPLES,ATOR 20MG X 1'S SAMPLES,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,6.453,0.0,6.453,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2023-09-29 08:57:10.473,2023-09-29,1754-01-01 16:57:10.473,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,608735DC-E53F-ED11-A4EA-5E2CC006407F,2022-09-29 11:00:00.290,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2023-09-29 08:57:10.473,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F
b'\x00\x00\x00\x00\x0c+w\xc3',PRM0606,,ADIVIA 50MG SAMPLES x 1's,ADIVIA 50MG SAMPLES X 1'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,8.65509,0.0,8.65535,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-12-15 07:39:49.817,2022-12-15,1754-01-01 15:39:49.817,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,B072D42B-A44F-ED11-A4EA-5E2CC006407F,2022-10-19 11:50:05.693,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2025-06-02 10:17:38.257,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\x0b7\x84\x7f',PRM0607,,MET-A-DAY 1G STARTER DOSE x 3's,MET-A-DAY 1G STARTER DOSE X 3'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,7.80837,0.0,7.80833,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-12-20 01:32:12.113,2022-12-20,1754-01-01 09:32:12.113,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,403E657F-A44F-ED11-A4EA-5E2CC006407F,2022-10-19 11:52:25.907,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2024-12-02 06:45:29.947,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
b'\x00\x00\x00\x00\r\x05\xb1&',PRM0608,,MET-A-DAY 1G SAMPLES x 1's,MET-A-DAY 1G SAMPLES X 1'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,4.91782,0.0,4.7894,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2023-03-01 09:59:47.203,2023-03-01,1754-01-01 17:59:47.203,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,94E36FD8-D349-ED11-A4EA-5E2CC006407F,2022-10-12 02:16:14.650,231778F0-FC62-474D-8BCC-F79E6C896C7A,2026-01-10 02:21:38.127,5428A7C5-0CCA-4C68-BF2D-3ED6031F3D6F
b'\x00\x00\x00\x00\x08?\xac\xbc',PRM0609,,DIVALGEN 250MG ERT STARTER DOSE x 3's,DIVALGEN 250MG ERT STARTER DOSE X 3'S,,PC,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,16.46722,0.0,16.46756,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2023-04-14 01:31:03.600,2023-04-14,1754-01-01 09:31:03.600,0,,FG,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,3,1.0,PC,PC,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,EC30D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,9EFA6019-C5D9-ED11-A4EC-5E2CC006407F,2023-04-13 06:33:28.593,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2023-11-28 02:26:20.590,83933D16-6033-4803-80F6-95D04AA4CABA
b'\x00\x00\x00\x00\x0c\x87\xd2S',PRM0610,,LEVOGEN 30mg/5mL Syrup x 30mL P. SAMPLE,LEVOGEN 30MG/5ML SYRUP X 30ML P. SAMPLE,,BOT,0,0,PROMO,,,1,0,0,0.0,0,0.0,3,54.465,54.46,54.46417,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2023-06-15 01:38:07.777,2023-06-15,1754-01-01 09:38:07.777,0,,SAMPLES,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,54.46,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOT,BOT,,0,0,0,,,,0.0,0.0,,SAMPLES,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,E130D469-806F-EB11-AA04-000D3AA30FE3,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,54.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,5C08E0FB-5B00-EE11-A4EC-5E2CC006407F,2023-06-01 09:09:17.287,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F,2025-11-28 02:01:56.300,34C3286C-E7F6-4F45-8F69-19CD015F1C1B
